"시도별","부의 연령(5세계급)별","교육정도별","항목","단위","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"대전광역시","25 - 29세","초등학교","출생[명]","명","7","3","7","3","3","1","3","8","4","2","1","2","3","2",
"대전광역시","25 - 29세","중고등학교","출생[명]","명","787","663","623","587","556","474","431","382","385","339","296","280","250","239",
"대전광역시","25 - 29세","중학교","출생[명]","명","39","24","34","29","32","36","16","18","21","16","11","10","14","17",
"대전광역시","25 - 29세","고등학교","출생[명]","명","748","639","589","558","524","438","415","364","364","323","285","270","236","222",
"대전광역시","25 - 29세","초대.전문대이상","출생[명]","명","1816","1751","1478","1587","1496","1262","1157","1042","888","791","624","554","441","460",
"대전광역시","25 - 29세","대학(교)","출생[명]","명","1627","1578","1319","1426","1316","1123","1009","924","799","710","563","497","395","403",
"대전광역시","25 - 29세","대학원 이상","출생[명]","명","189","173","159","161","180","139","148","118","89","81","61","57","46","57",
"대전광역시","25 - 29세","미상","출생[명]","명","6","3","1","3","1","1","2","2","3","8","15","10","25","14",
"대전광역시","30 - 34세","총계","출생[명]","명","6885","6195","6399","6564","6926","6292","6276","6012","5133","4204","3491","2971","2628","2691",
"대전광역시","30 - 34세","무학","출생[명]","명","2","3","2","2","3","2","1","6","1","1","0","3","1","0",
"대전광역시","30 - 34세","초등학교","출생[명]","명","10","9","1","9","8","7","3","12","8","4","0","1","1","1",
